M/W,Season,Match,Y/M/D,Pool,Week,City,Country,Team,VS_Team,SET_Won,SET_Lost,Point1,Point2,Point3,Point4,Point5,VS_Point1,VS_Point2,VS_Point3,VS_Point4,VS_Point5,SET,Player No,Player Name,C,Position,SCORING_Total ABS,SCORING_Attack Points,SCORING_Block Points,SCORING_Serve Points,SCORING_Errors,SCORING_Efficiency %,ATTACK_Point,ATTACK_Errors,ATTACK_Attempts,ATTACK_Total,ATTACK_Efficiency %,BLOCK_Point,BLOCK_Errors,BLOCK_Touches,BLOCK_Total,BLOCK_Efficiency %,SERVE_Point,SERVE_Errors,SERVE_Attempts,SERVE_Total,SERVE_Efficiency %,RECEPTION_Successful,RECEPTION_Errors,RECEPTION_Attempts,RECEPTION_Total,RECEPTION_Efficiency %,DIG_Digs,DIG_Errors,DIG_Total,DIG_Efficiency %,SET_Point,SET_Errors,SET_Attempts,SET_Total,SET_Efficiency %
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Bahrain,Pakistan,3,1,23 ,25 ,25 ,25 ,-,25 ,16 ,17 ,18 ,-,3,4,Alkhabbaz ,-,MB,1,1,0,0,-,16.67,1,0,1,2,50,0,0,0,0,-,0,0,4,4,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Bahrain,Pakistan,3,1,23 ,25 ,25 ,25 ,-,25 ,16 ,17 ,18 ,-,3,5,H.MANSOOR ,-,S,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Bahrain,Pakistan,3,1,23 ,25 ,25 ,25 ,-,25 ,16 ,17 ,18 ,-,3,6,Sayed ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Bahrain,Pakistan,3,1,23 ,25 ,25 ,25 ,-,25 ,16 ,17 ,18 ,-,3,7,Mahmood ,-,S,0,0,0,0,-,-25,0,0,0,0,-,0,1,1,2,-50,0,0,2,2,0,0,0,0,0,-,0,0,0,-,3,0,17,20,15
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Bahrain,Pakistan,3,1,23 ,25 ,25 ,25 ,-,25 ,16 ,17 ,18 ,-,3,8,ABDULWAHED ,-,OH,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,2,2,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Bahrain,Pakistan,3,1,23 ,25 ,25 ,25 ,-,25 ,16 ,17 ,18 ,-,3,9,MOHAMED ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Bahrain,Pakistan,3,1,23 ,25 ,25 ,25 ,-,25 ,16 ,17 ,18 ,-,3,12,H.ALLAWI ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Bahrain,Pakistan,3,1,23 ,25 ,25 ,25 ,-,25 ,16 ,17 ,18 ,-,3,13,A.EBRAHIM ,-,O,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Bahrain,Pakistan,3,1,23 ,25 ,25 ,25 ,-,25 ,16 ,17 ,18 ,-,3,15,N.Anan,C,OH,2,1,1,0,-,33.33,1,0,1,2,50,1,0,1,2,50,0,0,2,2,0,1,0,2,3,33.33,2,0,2,100,0,0,0,0,-
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Bahrain,Pakistan,3,1,23 ,25 ,25 ,25 ,-,25 ,16 ,17 ,18 ,-,3,17,M.YAQOOB ,-,OH,4,2,0,2,-,16.67,2,1,3,6,16.67,0,0,0,0,-,2,0,10,12,16.67,1,0,7,8,12.5,2,0,2,100,0,0,0,0,-
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Bahrain,Pakistan,3,1,23 ,25 ,25 ,25 ,-,25 ,16 ,17 ,18 ,-,3,18,AYMAN ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,4,4,0,1,2,3,-33.33,0,0,0,0,-
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Bahrain,Pakistan,3,1,23 ,25 ,25 ,25 ,-,25 ,16 ,17 ,18 ,-,3,20,A.ABDULLA ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Bahrain,Pakistan,3,1,23 ,25 ,25 ,25 ,-,25 ,16 ,17 ,18 ,-,3,21,H . ALI ,-,MB,3,1,2,0,-,-18.18,1,0,1,2,50,2,4,2,8,-25,0,1,0,1,-100,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Bahrain,Pakistan,3,1,23 ,25 ,25 ,25 ,-,25 ,16 ,17 ,18 ,-,4,2,M.ANAN ,-,O,9,8,0,1,-,46.67,8,0,2,10,80,0,0,1,1,0,1,2,1,4,-25,0,0,0,0,-,3,0,3,100,0,0,0,0,-
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Bahrain,Pakistan,3,1,23 ,25 ,25 ,25 ,-,25 ,16 ,17 ,18 ,-,4,4,Alkhabbaz ,-,MB,1,0,0,1,-,-12.5,0,0,2,2,0,0,2,1,3,-66.67,1,0,2,3,33.33,0,0,1,1,0,0,0,0,-,0,0,0,0,-
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Bahrain,Pakistan,3,1,23 ,25 ,25 ,25 ,-,25 ,16 ,17 ,18 ,-,4,5,H.MANSOOR ,-,S,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Bahrain,Pakistan,3,1,23 ,25 ,25 ,25 ,-,25 ,16 ,17 ,18 ,-,4,6,Sayed ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Bahrain,Pakistan,3,1,23 ,25 ,25 ,25 ,-,25 ,16 ,17 ,18 ,-,4,7,Mahmood ,-,S,4,3,1,0,-,22.22,3,0,0,3,100,1,1,1,3,0,0,1,2,3,-33.33,0,0,0,0,-,0,0,0,-,5,0,15,20,25
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Bahrain,Pakistan,3,1,23 ,25 ,25 ,25 ,-,25 ,16 ,17 ,18 ,-,4,8,ABDULWAHED ,-,OH,0,0,0,0,-,-25,0,0,0,0,-,0,0,0,0,-,0,1,3,4,-25,0,0,0,0,-,0,0,0,-,0,0,1,1,0
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Bahrain,Pakistan,3,1,23 ,25 ,25 ,25 ,-,25 ,16 ,17 ,18 ,-,4,9,MOHAMED ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Bahrain,Pakistan,3,1,23 ,25 ,25 ,25 ,-,25 ,16 ,17 ,18 ,-,4,12,H.ALLAWI ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Bahrain,Pakistan,3,1,23 ,25 ,25 ,25 ,-,25 ,16 ,17 ,18 ,-,4,13,A.EBRAHIM ,-,O,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Bahrain,Pakistan,3,1,23 ,25 ,25 ,25 ,-,25 ,16 ,17 ,18 ,-,4,15,N.Anan,C,OH,2,2,0,0,-,-6.67,2,0,3,5,40,0,3,2,5,-60,0,0,5,5,0,1,0,2,3,33.33,0,0,2,0,0,0,0,0,-
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Bahrain,Pakistan,3,1,23 ,25 ,25 ,25 ,-,25 ,16 ,17 ,18 ,-,4,17,M.YAQOOB ,-,OH,3,3,0,0,-,14.29,3,1,1,5,40,0,0,0,0,-,0,1,1,2,-50,0,0,7,7,0,4,0,5,80,0,0,0,0,-
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Bahrain,Pakistan,3,1,23 ,25 ,25 ,25 ,-,25 ,16 ,17 ,18 ,-,4,18,AYMAN ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,1,0,3,4,25,1,0,2,50,0,0,3,3,0
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Bahrain,Pakistan,3,1,23 ,25 ,25 ,25 ,-,25 ,16 ,17 ,18 ,-,4,20,A.ABDULLA ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Bahrain,Pakistan,3,1,23 ,25 ,25 ,25 ,-,25 ,16 ,17 ,18 ,-,4,21,H . ALI ,-,MB,2,1,1,0,-,16.67,1,0,0,1,100,1,1,0,2,0,0,0,3,3,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Pakistan,Bahrain,1,3,25 ,16 ,17 ,18 ,-,23 ,25 ,25 ,25 ,-,ALL,1,Salman ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Pakistan,Bahrain,1,3,25 ,16 ,17 ,18 ,-,23 ,25 ,25 ,25 ,-,ALL,7,Usman ,-,OH,15,15,0,0,-,11.9,15,4,8,27,40.74,0,1,1,2,-50,0,5,8,13,-38.46,7,2,12,21,23.81,3,4,7,-14.29,0,0,3,3,0
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Pakistan,Bahrain,1,3,25 ,16 ,17 ,18 ,-,23 ,25 ,25 ,25 ,-,ALL,10,Fahad Raza,-,O,4,4,0,0,-,-6.67,4,3,4,11,9.09,0,0,1,1,0,0,2,1,3,-66.67,0,0,0,0,-,3,0,3,100,0,0,3,3,0
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Pakistan,Bahrain,1,3,25 ,16 ,17 ,18 ,-,23 ,25 ,25 ,25 ,-,ALL,11,Murad ,-,O,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Pakistan,Bahrain,1,3,25 ,16 ,17 ,18 ,-,23 ,25 ,25 ,25 ,-,ALL,13,Kashif ,-,S,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,4,4,0,0,0,0,0,-,1,3,4,-50,4,1,23,28,10.71
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Pakistan,Bahrain,1,3,25 ,16 ,17 ,18 ,-,23 ,25 ,25 ,25 ,-,ALL,14,Zaheer ,-,MB,7,4,3,0,-,-15.62,4,1,0,5,60,3,11,1,15,-53.33,0,0,12,12,0,0,0,0,0,-,3,0,3,100,0,0,0,0,-
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Pakistan,Bahrain,1,3,25 ,16 ,17 ,18 ,-,23 ,25 ,25 ,25 ,-,ALL,15,Murad,C,OH,11,11,0,0,-,2.13,11,5,9,25,24,0,4,2,6,-66.67,0,1,15,16,-6.25,8,4,19,31,12.9,2,1,4,25,0,1,0,1,-100
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Pakistan,Bahrain,1,3,25 ,16 ,17 ,18 ,-,23 ,25 ,25 ,25 ,-,ALL,16,Afaq ,-,OH,5,5,0,0,-,-10.71,5,2,9,16,18.75,0,4,0,4,-100,0,2,6,8,-25,1,0,0,1,100,1,0,1,100,0,0,1,1,0
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Pakistan,Bahrain,1,3,25 ,16 ,17 ,18 ,-,23 ,25 ,25 ,25 ,-,ALL,17,Hamid ,-,S,6,3,3,0,-,15,3,0,0,3,100,3,3,2,8,0,0,0,9,9,0,0,0,0,0,-,4,1,6,50,3,0,51,54,5.56
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Pakistan,Bahrain,1,3,25 ,16 ,17 ,18 ,-,23 ,25 ,25 ,25 ,-,ALL,18,Musawer ,-,MB,7,5,2,0,-,14.29,5,0,4,9,55.56,2,2,5,9,0,0,1,9,10,-10,0,0,3,3,0,3,0,4,75,0,0,3,3,0
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Pakistan,Bahrain,1,3,25 ,16 ,17 ,18 ,-,23 ,25 ,25 ,25 ,-,ALL,19,Nasir ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,6,3,18,27,11.11,3,0,4,75,0,1,3,4,-25
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Pakistan,Bahrain,1,3,25 ,16 ,17 ,18 ,-,23 ,25 ,25 ,25 ,-,ALL,21,YASEEN ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,5,3,9,22.22,0,0,3,3,0
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Pakistan,Bahrain,1,3,25 ,16 ,17 ,18 ,-,23 ,25 ,25 ,25 ,-,ALL,24,AHMAD ,-,MB,0,0,0,0,-,-33.33,0,0,0,0,-,0,0,1,1,0,0,1,1,2,-50,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Pakistan,Bahrain,1,3,25 ,16 ,17 ,18 ,-,23 ,25 ,25 ,25 ,-,1,1,Salman ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Pakistan,Bahrain,1,3,25 ,16 ,17 ,18 ,-,23 ,25 ,25 ,25 ,-,1,7,Usman ,-,OH,5,5,0,0,-,18.18,5,1,1,7,57.14,0,0,0,0,-,0,2,2,4,-50,4,1,3,8,37.5,0,1,1,-100,0,0,1,1,0
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Pakistan,Bahrain,1,3,25 ,16 ,17 ,18 ,-,23 ,25 ,25 ,25 ,-,1,10,Fahad Raza,-,O,1,1,0,0,-,-20,1,1,1,3,0,0,0,1,1,0,0,1,0,1,-100,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Pakistan,Bahrain,1,3,25 ,16 ,17 ,18 ,-,23 ,25 ,25 ,25 ,-,1,11,Murad ,-,O,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Pakistan,Bahrain,1,3,25 ,16 ,17 ,18 ,-,23 ,25 ,25 ,25 ,-,1,13,Kashif ,-,S,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,1,1,0,0,0,0,0,-,0,0,0,-,3,0,8,11,27.27
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Pakistan,Bahrain,1,3,25 ,16 ,17 ,18 ,-,23 ,25 ,25 ,25 ,-,1,14,Zaheer ,-,MB,3,2,1,0,-,0,2,0,0,2,100,1,3,0,4,-50,0,0,3,3,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Pakistan,Bahrain,1,3,25 ,16 ,17 ,18 ,-,23 ,25 ,25 ,25 ,-,1,15,Murad,C,OH,3,3,0,0,-,-5.88,3,0,4,7,42.86,0,3,1,4,-75,0,1,5,6,-16.67,4,0,4,8,50,1,0,1,100,0,0,0,0,-
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Pakistan,Bahrain,1,3,25 ,16 ,17 ,18 ,-,23 ,25 ,25 ,25 ,-,1,16,Afaq ,-,OH,1,1,0,0,-,20,1,0,2,3,33.33,0,0,0,0,-,0,0,2,2,0,0,0,0,0,-,1,0,1,100,0,0,0,0,-
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Pakistan,Bahrain,1,3,25 ,16 ,17 ,18 ,-,23 ,25 ,25 ,25 ,-,1,17,Hamid ,-,S,2,0,2,0,-,16.67,0,0,0,0,-,2,1,0,3,33.33,0,0,3,3,0,0,0,0,0,-,1,0,2,50,0,0,10,10,0
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Pakistan,Bahrain,1,3,25 ,16 ,17 ,18 ,-,23 ,25 ,25 ,25 ,-,1,18,Musawer ,-,MB,4,2,2,0,-,33.33,2,0,1,3,66.67,2,0,0,2,100,0,1,3,4,-25,0,0,0,0,-,1,0,2,50,0,0,1,1,0
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Pakistan,Bahrain,1,3,25 ,16 ,17 ,18 ,-,23 ,25 ,25 ,25 ,-,1,19,Nasir ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,1,1,1,3,0,2,0,2,100,0,0,1,1,0
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Pakistan,Bahrain,1,3,25 ,16 ,17 ,18 ,-,23 ,25 ,25 ,25 ,-,1,21,YASEEN ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,1,2,-50,0,0,1,1,0
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Pakistan,Bahrain,1,3,25 ,16 ,17 ,18 ,-,23 ,25 ,25 ,25 ,-,1,24,AHMAD ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Pakistan,Bahrain,1,3,25 ,16 ,17 ,18 ,-,23 ,25 ,25 ,25 ,-,2,1,Salman ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Pakistan,Bahrain,1,3,25 ,16 ,17 ,18 ,-,23 ,25 ,25 ,25 ,-,2,7,Usman ,-,OH,2,2,0,0,-,-22.22,2,3,1,6,-16.67,0,0,0,0,-,0,1,2,3,-33.33,1,0,5,6,16.67,0,1,1,-100,0,0,1,1,0
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Pakistan,Bahrain,1,3,25 ,16 ,17 ,18 ,-,23 ,25 ,25 ,25 ,-,2,10,Fahad Raza,-,O,2,2,0,0,-,0,2,1,2,5,20,0,0,0,0,-,0,1,0,1,-100,0,0,0,0,-,2,0,2,100,0,0,3,3,0
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Pakistan,Bahrain,1,3,25 ,16 ,17 ,18 ,-,23 ,25 ,25 ,25 ,-,2,11,Murad ,-,O,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Pakistan,Bahrain,1,3,25 ,16 ,17 ,18 ,-,23 ,25 ,25 ,25 ,-,2,13,Kashif ,-,S,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,1,1,0,0,0,0,0,-,0,0,0,-,0,0,2,2,0
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Pakistan,Bahrain,1,3,25 ,16 ,17 ,18 ,-,23 ,25 ,25 ,25 ,-,2,14,Zaheer ,-,MB,2,1,1,0,-,0,1,0,0,1,100,1,2,0,3,-33.33,0,0,4,4,0,0,0,0,0,-,2,0,2,100,0,0,0,0,-
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Pakistan,Bahrain,1,3,25 ,16 ,17 ,18 ,-,23 ,25 ,25 ,25 ,-,2,15,Murad,C,OH,4,4,0,0,-,30,4,1,2,7,42.86,0,0,0,0,-,0,0,3,3,0,1,3,6,10,-20,1,0,1,100,0,1,0,1,-100
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Pakistan,Bahrain,1,3,25 ,16 ,17 ,18 ,-,23 ,25 ,25 ,25 ,-,2,16,Afaq ,-,OH,0,0,0,0,-,-20,0,0,2,2,0,0,1,0,1,-100,0,0,2,2,0,0,0,0,0,-,0,0,0,-,0,0,1,1,0
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Pakistan,Bahrain,1,3,25 ,16 ,17 ,18 ,-,23 ,25 ,25 ,25 ,-,2,17,Hamid ,-,S,0,0,0,0,-,-33.33,0,0,0,0,-,0,1,1,2,-50,0,0,1,1,0,0,0,0,0,-,1,0,1,100,2,0,16,18,11.11
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Pakistan,Bahrain,1,3,25 ,16 ,17 ,18 ,-,23 ,25 ,25 ,25 ,-,2,18,Musawer ,-,MB,0,0,0,0,-,-28.57,0,0,1,1,0,0,2,2,4,-50,0,0,2,2,0,0,0,1,1,0,1,0,1,100,0,0,1,1,0
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Pakistan,Bahrain,1,3,25 ,16 ,17 ,18 ,-,23 ,25 ,25 ,25 ,-,2,19,Nasir ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,2,0,3,5,40,0,0,0,-,0,0,1,1,0
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Pakistan,Bahrain,1,3,25 ,16 ,17 ,18 ,-,23 ,25 ,25 ,25 ,-,2,21,YASEEN ,-,L,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,3,0,3,100,0,0,0,0,-
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Pakistan,Bahrain,1,3,25 ,16 ,17 ,18 ,-,23 ,25 ,25 ,25 ,-,2,24,AHMAD ,-,MB,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Pakistan,Bahrain,1,3,25 ,16 ,17 ,18 ,-,23 ,25 ,25 ,25 ,-,3,1,Salman ,-,OH,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Pakistan,Bahrain,1,3,25 ,16 ,17 ,18 ,-,23 ,25 ,25 ,25 ,-,3,7,Usman ,-,OH,5,5,0,0,-,50,5,0,3,8,62.5,0,0,0,0,-,0,0,2,2,0,2,1,4,7,14.29,2,0,2,100,0,0,1,1,0
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Pakistan,Bahrain,1,3,25 ,16 ,17 ,18 ,-,23 ,25 ,25 ,25 ,-,3,10,Fahad_Raza,-,O,1,1,0,0,-,0,1,1,1,3,0,0,0,0,0,-,0,0,1,1,0,0,0,0,0,-,1,0,1,100,0,0,0,0,-
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Pakistan,Bahrain,1,3,25 ,16 ,17 ,18 ,-,23 ,25 ,25 ,25 ,-,3,11,Murad ,-,O,0,0,0,0,-,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Pakistan,Bahrain,1,3,25 ,16 ,17 ,18 ,-,23 ,25 ,25 ,25 ,-,3,13,Kashif ,-,S,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,2,2,0,0,0,0,0,-,0,3,3,-100,0,1,12,13,-7.69
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Pakistan,Bahrain,1,3,25 ,16 ,17 ,18 ,-,23 ,25 ,25 ,25 ,-,3,14,Zaheer ,-,MB,1,0,1,0,-,-50,0,1,0,1,-100,1,3,0,4,-50,0,0,1,1,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Pakistan,Bahrain,1,3,25 ,16 ,17 ,18 ,-,23 ,25 ,25 ,25 ,-,3,15,Murad,C,OH,3,3,0,0,-,0,3,2,2,7,14.29,0,1,1,2,-50,0,0,3,3,0,1,1,5,7,0,0,0,0,-,0,0,0,0,-
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Pakistan,Bahrain,1,3,25 ,16 ,17 ,18 ,-,23 ,25 ,25 ,25 ,-,3,16,Afaq ,-,OH,1,1,0,0,-,-40,1,1,1,3,0,0,1,0,1,-100,0,1,0,1,-100,0,0,0,0,-,0,0,0,-,0,0,0,0,-
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Pakistan,Bahrain,1,3,25 ,16 ,17 ,18 ,-,23 ,25 ,25 ,25 ,-,3,17,Hamid ,-,S,2,2,0,0,-,16.67,2,0,0,2,100,0,1,0,1,-100,0,0,3,3,0,0,0,0,0,-,0,0,0,-,0,0,9,9,0
Men,2025,25 ,2025/6/24,Final_1-2,-,Manama,Bahrain,Pakistan,Bahrain,1,3,25 ,16 ,17 ,18 ,-,23 ,25 ,25 ,25 ,-,3,18,Musawer ,-,MB,0,0,0,0,-,0,0,0,0,0,-,0,0,0,0,-,0,0,2,2,0,0,0,0,0,-,0,0,0,-,0,0,0,0,-
